"STATE__","BGN_DATE","BGN_TIME","TIME_ZONE","COUNTY","COUNTYNAME","STATE","EVTYPE","BGN_RANGE","BGN_AZI","BGN_LOCATI","END_DATE","END_TIME","COUNTY_END","COUNTYENDN","END_RANGE","END_AZI","END_LOCATI","LENGTH","WIDTH","F","MAG","FATALITIES","INJURIES","PROPDMG","PROPDMGEXP","CROPDMG","CROPDMGEXP","WFO","STATEOFFIC","ZONENAMES","LATITUDE","LONGITUDE","LATITUDE_E","LONGITUDE_","REMARKS","REFNUM"
8.00,6/20/1987 0:00:00,"1500","CST",35.00,"DOUGLAS","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,75.00,0.00,0.00,0.00,,0.00,,"DEN",,,3923.00,10445.00,0.00,0.00,,15304.00
8.00,6/20/1987 0:00:00,"1625","CST",39.00,"ELBERT","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,100.00,0.00,0.00,0.00,,0.00,,"DEN",,,3921.00,10436.00,0.00,0.00,,15305.00
8.00,6/20/1987 0:00:00,"1655","CST",5.00,"ARAPAHOE","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,115.00,0.00,0.00,0.00,,0.00,,"DEN",,,3943.00,10449.00,0.00,0.00,,15306.00
8.00,6/20/1987 0:00:00,"1715","CST",41.00,"EL PASO","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,75.00,0.00,0.00,0.00,,0.00,,"DEN",,,3901.00,10435.00,0.00,0.00,,15307.00
8.00,6/20/1987 0:00:00,"1900","CST",63.00,"KIT CARSON","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,100.00,0.00,0.00,0.00,,0.00,,"DEN",,,3918.00,10303.00,0.00,0.00,,15308.00
8.00,6/23/1987 0:00:00,"1411","CST",123.00,"WELD","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,125.00,0.00,0.00,0.00,,0.00,,"DEN",,,4006.00,10436.00,0.00,0.00,,15309.00
8.00,6/23/1987 0:00:00,"1431","CST",123.00,"WELD","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,150.00,0.00,0.00,0.00,,0.00,,"DEN",,,4004.00,10447.00,0.00,0.00,,15310.00
8.00,6/23/1987 0:00:00,"1458","CST",5.00,"ARAPAHOE","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,100.00,0.00,0.00,0.00,,0.00,,"DEN",,,3937.00,10500.00,0.00,0.00,,15311.00
8.00,6/23/1987 0:00:00,"1506","CST",59.00,"JEFFERSON","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,100.00,0.00,0.00,0.00,,0.00,,"DEN",,,3948.00,10505.00,0.00,0.00,,15312.00
8.00,6/23/1987 0:00:00,"1520","MST",123.00,"WELD","CO","TORNADO",0.00,,,,,0.00,,0.00,,,0.20,20.00,"1",0.00,0.00,0.00,0.00,"K",0.00,,,,,4003.00,10437.00,0.00,0.00,,15313.00
8.00,6/23/1987 0:00:00,"1525","CST",31.00,"DENVER","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,100.00,0.00,0.00,0.00,,0.00,,"DEN",,,3944.00,10456.00,0.00,0.00,,15314.00
8.00,6/23/1987 0:00:00,"1530","CST",59.00,"JEFFERSON","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,75.00,0.00,0.00,0.00,,0.00,,"DEN",,,3944.00,10506.00,0.00,0.00,,15315.00
8.00,6/23/1987 0:00:00,"1531","CST",123.00,"WELD","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,150.00,0.00,0.00,0.00,,0.00,,"DEN",,,4006.00,10431.00,0.00,0.00,,15316.00
8.00,6/23/1987 0:00:00,"1539","CST",5.00,"ARAPAHOE","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,75.00,0.00,0.00,0.00,,0.00,,"DEN",,,3943.00,10450.00,0.00,0.00,,15317.00
8.00,6/23/1987 0:00:00,"1554","CST",59.00,"JEFFERSON","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,150.00,0.00,0.00,0.00,,0.00,,"DEN",,,3944.00,10506.00,0.00,0.00,,15318.00
8.00,6/23/1987 0:00:00,"1603","CST",123.00,"WELD","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,125.00,0.00,0.00,0.00,,0.00,,"DEN",,,4004.00,10422.00,0.00,0.00,,15319.00
8.00,6/23/1987 0:00:00,"1626","CST",123.00,"WELD","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,175.00,0.00,0.00,0.00,,0.00,,"DEN",,,4003.00,10420.00,0.00,0.00,,15320.00
8.00,6/23/1987 0:00:00,"1700","CST",123.00,"WELD","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,100.00,0.00,0.00,0.00,,0.00,,"DEN",,,4010.00,10436.00,0.00,0.00,,15321.00
8.00,6/23/1987 0:00:00,"1713","CST",123.00,"WELD","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,75.00,0.00,0.00,0.00,,0.00,,"DEN",,,4050.00,10450.00,0.00,0.00,,15322.00
8.00,6/23/1987 0:00:00,"1744","CST",5.00,"ARAPAHOE","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,125.00,0.00,0.00,0.00,,0.00,,"DEN",,,3943.00,10413.00,0.00,0.00,,15323.00
8.00,6/23/1987 0:00:00,"1753","CST",43.00,"FREMONT","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,175.00,0.00,0.00,0.00,,0.00,,"DEN",,,3825.00,10501.00,0.00,0.00,,15324.00
8.00,6/23/1987 0:00:00,"1758","MST",123.00,"WELD","CO","TORNADO",0.00,,,,,0.00,,0.00,,,0.50,30.00,"1",0.00,0.00,0.00,0.00,"K",0.00,,,,,4039.00,10444.00,0.00,0.00,,15325.00
8.00,6/23/1987 0:00:00,"1801","CST",39.00,"ELBERT","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,100.00,0.00,0.00,0.00,,0.00,,"DEN",,,3913.00,10432.00,0.00,0.00,,15326.00
8.00,6/23/1987 0:00:00,"1842","CST",41.00,"EL PASO","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,100.00,0.00,0.00,0.00,,0.00,,"DEN",,,3850.00,10449.00,0.00,0.00,,15327.00
8.00,6/23/1987 0:00:00,"1845","CST",101.00,"PUEBLO","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,175.00,0.00,0.00,0.00,,0.00,,"DEN",,,3816.00,10436.00,0.00,0.00,,15328.00
8.00,6/23/1987 0:00:00,"1855","CST",41.00,"EL PASO","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,100.00,0.00,0.00,0.00,,0.00,,"DEN",,,3843.00,10442.00,0.00,0.00,,15329.00
8.00,6/23/1987 0:00:00,"1900","MST",121.00,"WASHINGTON","CO","TORNADO",0.00,,,,,0.00,,0.00,,,0.30,30.00,"1",0.00,0.00,0.00,0.00,"K",0.00,,,,,3942.00,10323.00,0.00,0.00,,15330.00
8.00,6/23/1987 0:00:00,"1900","CST",41.00,"EL PASO","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,100.00,0.00,0.00,0.00,,0.00,,"DEN",,,3856.00,10437.00,0.00,0.00,,15331.00
8.00,6/23/1987 0:00:00,"1900","CST",101.00,"PUEBLO","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,75.00,0.00,0.00,0.00,,0.00,,"DEN",,,3816.00,10436.00,0.00,0.00,,15332.00
8.00,6/23/1987 0:00:00,"1908","MST",121.00,"WASHINGTON","CO","TORNADO",0.00,,,,,0.00,,0.00,,,0.30,30.00,"1",0.00,0.00,0.00,0.00,"K",0.00,,,,,3942.00,10323.00,0.00,0.00,,15333.00
8.00,6/23/1987 0:00:00,"1910","CST",41.00,"EL PASO","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,100.00,0.00,0.00,0.00,,0.00,,"DEN",,,3850.00,10422.00,0.00,0.00,,15334.00
8.00,6/23/1987 0:00:00,"2030","CST",89.00,"OTERO","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,275.00,0.00,0.00,0.00,,0.00,,"DEN",,,3803.00,10343.00,0.00,0.00,,15335.00
8.00,6/23/1987 0:00:00,"2031","CST",73.00,"LINCOLN","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,100.00,0.00,0.00,0.00,,0.00,,"DEN",,,3908.00,10328.00,0.00,0.00,,15336.00
8.00,6/23/1987 0:00:00,"2100","CST",73.00,"LINCOLN","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,175.00,0.00,0.00,0.00,,0.00,,"DEN",,,3916.00,10329.00,0.00,0.00,,15337.00
8.00,6/23/1987 0:00:00,"2105","CST",63.00,"KIT CARSON","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,100.00,0.00,0.00,0.00,,0.00,,"DEN",,,3918.00,10304.00,0.00,0.00,,15338.00
8.00,6/23/1987 0:00:00,"2115","CST",89.00,"OTERO","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,450.00,0.00,0.00,0.00,,0.00,,"DEN",,,3758.00,10333.00,0.00,0.00,,15339.00
8.00,6/24/1987 0:00:00,"1542","MST",39.00,"ELBERT","CO","TORNADO",0.00,,,,,0.00,,0.00,,,0.80,50.00,"1",0.00,0.00,0.00,0.00,"K",0.00,,,,,3916.00,10351.00,0.00,0.00,,15340.00
8.00,6/24/1987 0:00:00,"1553","CST",125.00,"YUMA","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,125.00,0.00,0.00,0.00,,0.00,,"DEN",,,3942.00,10222.00,0.00,0.00,,15341.00
8.00,6/24/1987 0:00:00,"1705","CST",63.00,"KIT CARSON","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,175.00,0.00,0.00,0.00,,0.00,,"DEN",,,3911.00,10216.00,0.00,0.00,,15342.00
8.00,6/24/1987 0:00:00,"1716","CST",41.00,"EL PASO","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,275.00,0.00,0.00,0.00,,0.00,,"DEN",,,3850.00,10413.00,0.00,0.00,,15343.00
8.00,6/24/1987 0:00:00,"1723","CST",25.00,"CROWLEY","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,275.00,0.00,0.00,0.00,,0.00,,"DEN",,,3814.00,10340.00,0.00,0.00,,15344.00
8.00,6/24/1987 0:00:00,"1744","MST",73.00,"LINCOLN","CO","TORNADO",0.00,,,,,0.00,,0.00,,,0.60,30.00,"1",0.00,0.00,0.00,0.00,"K",0.00,,,,,3838.00,10339.00,0.00,0.00,,15345.00
8.00,6/24/1987 0:00:00,"1744","MST",73.00,"LINCOLN","CO","TORNADO",0.00,,,,,0.00,,0.00,,,0.60,30.00,"1",0.00,0.00,0.00,0.00,"K",0.00,,,,,3838.00,10339.00,0.00,0.00,,15346.00
8.00,6/24/1987 0:00:00,"1815","MST",61.00,"KIOWA","CO","TORNADO",0.00,,,,,0.00,,0.00,,,1.00,40.00,"1",0.00,0.00,0.00,0.00,"K",0.00,,,,,3831.00,10246.00,0.00,0.00,,15347.00
8.00,6/24/1987 0:00:00,"1823","MST",25.00,"CROWLEY","CO","TORNADO",0.00,,,,,0.00,,0.00,,,0.50,40.00,"1",0.00,0.00,0.00,0.00,"K",0.00,,,,,3814.00,10340.00,0.00,0.00,,15348.00
8.00,6/24/1987 0:00:00,"1840","MST",11.00,"BENT","CO","TORNADO",0.00,,,,,0.00,,0.00,,,0.60,30.00,"1",0.00,0.00,0.00,0.00,"K",0.00,,,,,3817.00,10257.00,0.00,0.00,,15349.00
8.00,6/25/1987 0:00:00,"1807","CST",1.00,"ADAMS","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,175.00,0.00,0.00,0.00,,0.00,,"DEN",,,3945.00,10426.00,0.00,0.00,,15350.00
8.00,6/25/1987 0:00:00,"1809","CST",5.00,"ARAPAHOE","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,175.00,0.00,0.00,0.00,,0.00,,"DEN",,,3942.00,10418.00,0.00,0.00,,15351.00
8.00,6/28/1987 0:00:00,"1413","CST",123.00,"WELD","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,75.00,0.00,0.00,0.00,,0.00,,"DEN",,,4032.00,10432.00,0.00,0.00,,15352.00
8.00,6/28/1987 0:00:00,"1531","CST",121.00,"WASHINGTON","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,75.00,0.00,0.00,0.00,,0.00,,"DEN",,,4010.00,10312.00,0.00,0.00,,15353.00
8.00,6/28/1987 0:00:00,"1535","CST",31.00,"DENVER","CO","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,62.00,0.00,0.00,0.00,,0.00,,"DEN",,,3946.00,10453.00,0.00,0.00,,15354.00
8.00,6/28/1987 0:00:00,"1645","MST",5.00,"ARAPAHOE","CO","TORNADO",0.00,,,,,0.00,,0.00,,,2.00,40.00,"1",0.00,0.00,0.00,0.00,"K",0.00,,,,,3938.00,10354.00,0.00,0.00,,15355.00
8.00,6/28/1987 0:00:00,"1740","CST",5.00,"ARAPAHOE","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,75.00,0.00,0.00,0.00,,0.00,,"DEN",,,3937.00,10403.00,0.00,0.00,,15356.00
8.00,6/30/1987 0:00:00,"1533","MST",1.00,"ADAMS","CO","TORNADO",0.00,,,,,0.00,,0.00,,,0.80,30.00,"1",0.00,0.00,0.00,0.00,"K",0.00,,,,,3945.00,10436.00,0.00,0.00,,15357.00
8.00,7/1/1987 0:00:00,"1748","CST",119.00,"TELLER","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,175.00,0.00,0.00,0.00,,0.00,,"DEN",,,3900.00,10504.00,0.00,0.00,,15358.00
8.00,7/1/1987 0:00:00,"1825","CST",41.00,"EL PASO","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,175.00,0.00,0.00,0.00,,0.00,,"DEN",,,3850.00,10450.00,0.00,0.00,,15359.00
8.00,7/1/1987 0:00:00,"1850","CST",41.00,"EL PASO","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,200.00,0.00,0.00,0.00,,0.00,,"DEN",,,3842.00,10441.00,0.00,0.00,,15360.00
8.00,7/2/1987 0:00:00,"1512","CST",5.00,"ARAPAHOE","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,100.00,0.00,0.00,0.00,,0.00,,"DEN",,,3937.00,10500.00,0.00,0.00,,15361.00
8.00,7/2/1987 0:00:00,"1523","CST",5.00,"ARAPAHOE","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,75.00,0.00,0.00,0.00,,0.00,,"DEN",,,3944.00,10450.00,0.00,0.00,,15362.00
8.00,7/2/1987 0:00:00,"1527","CST",1.00,"ADAMS","CO","TORNADO",0.00,,,,,0.00,,0.00,,,1.00,250.00,"2",0.00,0.00,0.00,2.50,"K",0.00,,,,,3953.00,10444.00,0.00,0.00,,15363.00
8.00,7/2/1987 0:00:00,"1535","CST",1.00,"ADAMS","CO","TORNADO",0.00,,,,,0.00,,0.00,,,0.20,30.00,"1",0.00,0.00,0.00,0.00,"K",0.00,,,,,3953.00,10444.00,0.00,0.00,,15364.00
8.00,7/2/1987 0:00:00,"1538","CST",1.00,"ADAMS","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,175.00,0.00,0.00,0.00,,0.00,,"DEN",,,3944.00,10451.00,0.00,0.00,,15365.00
8.00,7/2/1987 0:00:00,"1604","CST",123.00,"WELD","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,75.00,0.00,0.00,0.00,,0.00,,"DEN",,,4000.00,10438.00,0.00,0.00,,15366.00
8.00,7/2/1987 0:00:00,"1608","CST",123.00,"WELD","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,75.00,0.00,0.00,0.00,,0.00,,"DEN",,,4058.00,10339.00,0.00,0.00,,15367.00
8.00,7/2/1987 0:00:00,"1653","CST",87.00,"MORGAN","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,175.00,0.00,0.00,0.00,,0.00,,"DEN",,,4014.00,10404.00,0.00,0.00,,15368.00
8.00,7/2/1987 0:00:00,"1653","CST",35.00,"DOUGLAS","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,88.00,0.00,0.00,0.00,,0.00,,"DEN",,,3920.00,10445.00,0.00,0.00,,15369.00
8.00,7/2/1987 0:00:00,"1710","CST",87.00,"MORGAN","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,100.00,0.00,0.00,0.00,,0.00,,"DEN",,,4015.00,10403.00,0.00,0.00,,15370.00
8.00,7/2/1987 0:00:00,"1819","CST",39.00,"ELBERT","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,112.00,0.00,0.00,0.00,,0.00,,"DEN",,,3908.00,10432.00,0.00,0.00,,15371.00
8.00,7/2/1987 0:00:00,"2056","CST",41.00,"EL PASO","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,175.00,0.00,0.00,0.00,,0.00,,"DEN",,,3901.00,10442.00,0.00,0.00,,15372.00
8.00,7/2/1987 0:00:00,"2105","CST",41.00,"EL PASO","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,100.00,0.00,0.00,0.00,,0.00,,"DEN",,,3850.00,10449.00,0.00,0.00,,15373.00
8.00,7/2/1987 0:00:00,"2107","CST",35.00,"DOUGLAS","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,100.00,0.00,0.00,0.00,,0.00,,"DEN",,,3931.00,10440.00,0.00,0.00,,15374.00
8.00,7/2/1987 0:00:00,"2150","CST",39.00,"ELBERT","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,175.00,0.00,0.00,0.00,,0.00,,"DEN",,,3922.00,10429.00,0.00,0.00,,15375.00
8.00,7/2/1987 0:00:00,"2240","CST",39.00,"ELBERT","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,100.00,0.00,0.00,0.00,,0.00,,"DEN",,,3922.00,10434.00,0.00,0.00,,15376.00
8.00,7/2/1987 0:00:00,"2300","CST",41.00,"EL PASO","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,250.00,0.00,0.00,0.00,,0.00,,"DEN",,,3901.00,10442.00,0.00,0.00,,15377.00
8.00,7/3/1987 0:00:00,"2040","CST",123.00,"WELD","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,100.00,0.00,0.00,0.00,,0.00,,"DEN",,,4037.00,10444.00,0.00,0.00,,15378.00
8.00,7/3/1987 0:00:00,"2200","CST",87.00,"MORGAN","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,175.00,0.00,0.00,0.00,,0.00,,"DEN",,,4015.00,10356.00,0.00,0.00,,15379.00
8.00,7/4/1987 0:00:00,"0130","CST",63.00,"KIT CARSON","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,275.00,0.00,0.00,0.00,,0.00,,"DEN",,,3918.00,10216.00,0.00,0.00,,15380.00
8.00,7/4/1987 0:00:00,"1600","MST",1.00,"ADAMS","CO","TORNADO",0.00,,,,,0.00,,0.00,,,0.80,30.00,"1",0.00,0.00,0.00,0.00,"K",0.00,,,,,3950.00,10430.00,0.00,0.00,,15381.00
8.00,7/4/1987 0:00:00,"1612","CST",5.00,"ARAPAHOE","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,125.00,0.00,0.00,0.00,,0.00,,"DEN",,,3943.00,10450.00,0.00,0.00,,15382.00
8.00,7/4/1987 0:00:00,"1613","CST",69.00,"LARIMER","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,75.00,0.00,0.00,0.00,,0.00,,"DEN",,,4035.00,10518.00,0.00,0.00,,15383.00
8.00,7/4/1987 0:00:00,"1645","CST",69.00,"LARIMER","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,75.00,0.00,0.00,0.00,,0.00,,"DEN",,,4035.00,10518.00,0.00,0.00,,15384.00
8.00,7/4/1987 0:00:00,"1645","CST",1.00,"ADAMS","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,75.00,0.00,0.00,0.00,,0.00,,"DEN",,,3943.00,10418.00,0.00,0.00,,15385.00
8.00,7/4/1987 0:00:00,"1826","CST",75.00,"LOGAN","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,175.00,0.00,0.00,0.00,,0.00,,"DEN",,,4038.00,10311.00,0.00,0.00,,15386.00
8.00,7/4/1987 0:00:00,"1930","CST",73.00,"LINCOLN","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,175.00,0.00,0.00,0.00,,0.00,,"DEN",,,3922.00,10334.00,0.00,0.00,,15387.00
8.00,7/7/1987 0:00:00,"1434","MST",35.00,"DOUGLAS","CO","TORNADO",0.00,,,,,0.00,,0.00,,,0.20,20.00,"1",0.00,0.00,0.00,0.00,"K",0.00,,,,,3921.00,10452.00,0.00,0.00,,15388.00
8.00,7/7/1987 0:00:00,"1439","MST",35.00,"DOUGLAS","CO","TORNADO",0.00,,,,,0.00,,0.00,,,0.20,20.00,"1",0.00,0.00,0.00,0.00,"K",0.00,,,,,3921.00,10448.00,0.00,0.00,,15389.00
8.00,7/7/1987 0:00:00,"1444","MST",35.00,"DOUGLAS","CO","TORNADO",0.00,,,,,0.00,,0.00,,,0.20,20.00,"1",0.00,0.00,0.00,0.00,"K",0.00,,,,,3922.00,10452.00,0.00,0.00,,15390.00
8.00,7/7/1987 0:00:00,"1617","MST",39.00,"ELBERT","CO","TORNADO",0.00,,,,,0.00,,0.00,,,0.20,7.00,"1",0.00,0.00,0.00,0.00,"K",0.00,,,,,3930.00,10412.00,0.00,0.00,,15391.00
8.00,7/7/1987 0:00:00,"1620","CST",1.00,"ADAMS","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,75.00,0.00,0.00,0.00,,0.00,,"DEN",,,3952.00,10426.00,0.00,0.00,,15392.00
8.00,7/7/1987 0:00:00,"1625","MST",123.00,"WELD","CO","TORNADO",0.00,,,,,0.00,,0.00,,,1.50,40.00,"1",0.00,0.00,0.00,0.00,"K",0.00,,,,,4021.00,10441.00,0.00,0.00,,15393.00
8.00,7/7/1987 0:00:00,"1640","MST",123.00,"WELD","CO","TORNADO",0.00,,,,,0.00,,0.00,,,5.00,100.00,"2",0.00,0.00,0.00,25.00,"K",0.00,,,,,4024.00,10422.00,4027.00,10428.00,,15394.00
8.00,7/7/1987 0:00:00,"1700","CST",123.00,"WELD","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,75.00,0.00,0.00,0.00,,0.00,,"DEN",,,4025.00,10432.00,0.00,0.00,,15395.00
8.00,7/7/1987 0:00:00,"1735","MST",123.00,"WELD","CO","TORNADO",0.00,,,,,0.00,,0.00,,,0.50,50.00,"1",0.00,0.00,0.00,0.00,"K",0.00,,,,,4033.00,10412.00,0.00,0.00,,15396.00
8.00,7/7/1987 0:00:00,"1740","CST",123.00,"WELD","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,175.00,0.00,0.00,0.00,,0.00,,"DEN",,,4048.00,10408.00,0.00,0.00,,15397.00
8.00,7/7/1987 0:00:00,"1750","CST",123.00,"WELD","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,75.00,0.00,0.00,0.00,,0.00,,"DEN",,,4025.00,10432.00,0.00,0.00,,15398.00
8.00,7/7/1987 0:00:00,"1830","CST",55.00,"HUERFANO","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,75.00,0.00,0.00,0.00,,0.00,,"DEN",,,3738.00,10447.00,0.00,0.00,,15399.00
8.00,7/7/1987 0:00:00,"1914","MST",89.00,"OTERO","CO","TORNADO",0.00,,,,,0.00,,0.00,,,0.50,50.00,"1",0.00,0.00,0.00,0.00,"K",0.00,,,,,3800.00,10330.00,0.00,0.00,,15400.00
8.00,7/7/1987 0:00:00,"1930","CST",55.00,"HUERFANO","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,125.00,0.00,0.00,0.00,,0.00,,"DEN",,,3737.00,10447.00,0.00,0.00,,15401.00
8.00,7/7/1987 0:00:00,"1940","CST",121.00,"WASHINGTON","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,75.00,0.00,0.00,0.00,,0.00,,"DEN",,,4010.00,10312.00,0.00,0.00,,15402.00
8.00,7/7/1987 0:00:00,"2010","CST",115.00,"SEDGWICK","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,75.00,0.00,0.00,0.00,,0.00,,"DEN",,,4056.00,10232.00,0.00,0.00,,15403.00
8.00,7/7/1987 0:00:00,"2025","MST",125.00,"YUMA","CO","TORNADO",0.00,,,,,0.00,,0.00,,,0.20,50.00,"1",0.00,0.00,0.00,0.00,"K",0.00,,,,,4004.00,10247.00,0.00,0.00,,15404.00
8.00,7/8/1987 0:00:00,"1613","CST",5.00,"ARAPAHOE","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,125.00,0.00,0.00,0.00,,0.00,,"DEN",,,3940.00,10403.00,0.00,0.00,,15405.00
8.00,7/8/1987 0:00:00,"1743","CST",41.00,"EL PASO","CO","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,61.00,0.00,0.00,0.00,,0.00,,"DEN",,,3844.00,10447.00,0.00,0.00,,15406.00
8.00,7/8/1987 0:00:00,"1747","MST",1.00,"ADAMS","CO","TORNADO",0.00,,,,,0.00,,0.00,,,0.20,20.00,"1",0.00,0.00,0.00,0.00,"K",0.00,,,,,3945.00,10426.00,0.00,0.00,,15407.00
8.00,7/8/1987 0:00:00,"1855","CST",41.00,"EL PASO","CO","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,58.00,0.00,0.00,0.00,,0.00,,"DEN",,,3844.00,10447.00,0.00,0.00,,15408.00
8.00,7/8/1987 0:00:00,"1918","CST",123.00,"WELD","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,150.00,0.00,0.00,0.00,,0.00,,"DEN",,,4009.00,10435.00,0.00,0.00,,15409.00
8.00,7/9/1987 0:00:00,"1600","CST",115.00,"SEDGWICK","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,450.00,0.00,0.00,0.00,,0.00,,"DEN",,,4059.00,10216.00,0.00,0.00,,15410.00
8.00,7/9/1987 0:00:00,"1810","CST",121.00,"WASHINGTON","CO","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,60.00,0.00,0.00,0.00,,0.00,,"DEN",,,4010.00,10312.00,0.00,0.00,,15411.00
8.00,7/9/1987 0:00:00,"1910","CST",123.00,"WELD","CO","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,58.00,0.00,0.00,0.00,,0.00,,"DEN",,,4003.00,10503.00,0.00,0.00,,15412.00
8.00,7/11/1987 0:00:00,"1830","CST",61.00,"KIOWA","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,175.00,0.00,0.00,0.00,,0.00,,"DEN",,,3828.00,10222.00,0.00,0.00,,15413.00
